,Unnamed: 0,fzf,Unnamed: 0.1,fzr,Unnamed: 0.2,steer_angle,Unnamed: 0.3,r,Unnamed: 0.4,psi,Unnamed: 0.5,wheel_angle,Unnamed: 0.6,vx,Unnamed: 0.7,vy,sideslip_f,sideslip_r,fyft,fyrt,fyf,fyr,beta
17,fzf18,5239.64999961591,fzr18,4576.8147887919,ans18,0.0,r18,0.0,psi18,0.0,wheel_angle18,0.0,xdot18,10.0,ydot18,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
18,fzf19,5239.64999961591,fzr19,4576.8147887919,ans19,0.0,r19,0.0,psi19,0.0,wheel_angle19,0.0,xdot19,10.0,ydot19,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
19,fzf20,5239.64999961591,fzr20,4576.8147887919,ans20,0.0,r20,0.0,psi20,0.0,wheel_angle20,0.0,xdot20,10.0,ydot20,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
20,fzf21,5239.64999961591,fzr21,4576.8147887919,ans21,0.0,r21,0.0,psi21,0.0,wheel_angle21,0.0,xdot21,10.0,ydot21,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
21,fzf22,5239.64999961591,fzr22,4576.8147887919,ans22,0.0,r22,0.0,psi22,0.0,wheel_angle22,0.0,xdot22,10.0,ydot22,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
22,fzf23,5239.64999961591,fzr23,4576.8147887919,ans23,0.0,r23,0.0,psi23,0.0,wheel_angle23,0.0,xdot23,10.0,ydot23,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
23,fzf24,5239.64999961591,fzr24,4576.8147887919,ans24,0.0,r24,0.0,psi24,0.0,wheel_angle24,0.0,xdot24,10.0,ydot24,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
24,fzf25,5239.64999961591,fzr25,4576.8147887919,ans25,0.0,r25,0.0,psi25,0.0,wheel_angle25,0.0,xdot25,10.0,ydot25,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
25,fzf26,5239.64999961591,fzr26,4576.8147887919,ans26,0.0,r26,0.0,psi26,0.0,wheel_angle26,0.0,xdot26,10.0,ydot26,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
26,fzf27,5239.64999961591,fzr27,4576.8147887919,ans27,0.0,r27,0.0,psi27,0.0,wheel_angle27,0.0,xdot27,10.0,ydot27,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
27,fzf28,5239.64999961591,fzr28,4576.8147887919,ans28,0.0,r28,0.0,psi28,0.0,wheel_angle28,0.0,xdot28,10.0,ydot28,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
28,fzf29,5239.64999961591,fzr29,4576.8147887919,ans29,0.0,r29,0.0,psi29,0.0,wheel_angle29,0.0,xdot29,10.0,ydot29,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
29,fzf30,5239.64999961591,fzr30,4576.8147887919,ans30,0.0,r30,0.0,psi30,0.0,wheel_angle30,0.0,xdot30,10.0,ydot30,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
30,fzf31,5239.64999961591,fzr31,4576.8147887919,ans31,0.0,r31,0.0,psi31,0.0,wheel_angle31,0.0,xdot31,10.0,ydot31,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
31,fzf32,5239.64999961591,fzr32,4576.8147887919,ans32,0.0,r32,0.0,psi32,0.0,wheel_angle32,0.0,xdot32,10.0,ydot32,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
32,fzf33,5239.64999961591,fzr33,4576.8147887919,ans33,0.0,r33,0.0,psi33,0.0,wheel_angle33,0.0,xdot33,10.0,ydot33,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
33,fzf34,5239.64999961591,fzr34,4576.8147887919,ans34,0.0,r34,0.0,psi34,0.0,wheel_angle34,0.0,xdot34,10.0,ydot34,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
34,fzf35,5239.64999961591,fzr35,4576.8147887919,ans35,0.0,r35,0.0,psi35,0.0,wheel_angle35,0.0,xdot35,10.0,ydot35,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
35,fzf36,5239.64999961591,fzr36,4576.8147887919,ans36,0.0,r36,0.0,psi36,0.0,wheel_angle36,0.0,xdot36,10.0,ydot36,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
36,fzf37,5239.64999961591,fzr37,4576.8147887919,ans37,0.0,r37,0.0,psi37,0.0,wheel_angle37,0.0,xdot37,10.0,ydot37,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
37,fzf38,5239.64999961591,fzr38,4576.8147887919,ans38,0.0,r38,0.0,psi38,0.0,wheel_angle38,0.0,xdot38,10.0,ydot38,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
38,fzf39,5239.64999961591,fzr39,4576.8147887919,ans39,0.0,r39,0.0,psi39,0.0,wheel_angle39,0.0,xdot39,10.0,ydot39,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
39,fzf40,5239.64999961591,fzr40,4576.8147887919,ans40,0.0,r40,0.0,psi40,0.0,wheel_angle40,0.0,xdot40,10.0,ydot40,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
40,fzf41,5239.64999961591,fzr41,4576.8147887919,ans41,0.0,r41,0.0,psi41,0.0,wheel_angle41,0.0,xdot41,10.0,ydot41,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
41,fzf42,5239.64999961591,fzr42,4576.8147887919,ans42,0.0,r42,0.0,psi42,0.0,wheel_angle42,0.0,xdot42,10.0,ydot42,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
42,fzf43,5239.64999961591,fzr43,4576.8147887919,ans43,0.0,r43,0.0,psi43,0.0,wheel_angle43,0.0,xdot43,10.0,ydot43,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
43,fzf44,5239.64999961591,fzr44,4576.8147887919,ans44,0.0,r44,0.0,psi44,0.0,wheel_angle44,0.0,xdot44,10.0,ydot44,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
44,fzf45,5239.64999961591,fzr45,4576.8147887919,ans45,0.0,r45,0.0,psi45,0.0,wheel_angle45,0.0,xdot45,10.0,ydot45,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
45,fzf46,5239.64999961591,fzr46,4576.8147887919,ans46,0.0,r46,0.0,psi46,0.0,wheel_angle46,0.0,xdot46,10.0,ydot46,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
46,fzf47,5239.64999961591,fzr47,4576.8147887919,ans47,0.0,r47,0.0,psi47,0.0,wheel_angle47,0.0,xdot47,10.0,ydot47,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
47,fzf48,5239.64999961591,fzr48,4576.8147887919,ans48,0.0,r48,0.0,psi48,0.0,wheel_angle48,0.0,xdot48,10.0,ydot48,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
48,fzf49,5239.64999961591,fzr49,4576.8147887919,ans49,0.0,r49,0.0,psi49,0.0,wheel_angle49,0.0,xdot49,10.0,ydot49,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
49,fzf50,5239.64999961591,fzr50,4576.8147887919,ans50,0.0,r50,0.0,psi50,0.0,wheel_angle50,0.0,xdot50,10.0,ydot50,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
50,fzf51,5239.64999961591,fzr51,4576.8147887919,ans51,0.0,r51,0.0,psi51,0.0,wheel_angle51,0.0,xdot51,10.0,ydot51,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
51,fzf52,5239.64999961591,fzr52,4576.8147887919,ans52,0.0,r52,0.0,psi52,0.0,wheel_angle52,0.0,xdot52,10.0,ydot52,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
52,fzf53,5239.64999961591,fzr53,4576.8147887919,ans53,0.0,r53,0.0,psi53,0.0,wheel_angle53,0.0,xdot53,10.0,ydot53,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
53,fzf54,5239.64999961591,fzr54,4576.8147887919,ans54,0.0,r54,0.0,psi54,0.0,wheel_angle54,0.0,xdot54,10.0,ydot54,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
54,fzf55,5239.64999961591,fzr55,4576.8147887919,ans55,0.0,r55,0.0,psi55,0.0,wheel_angle55,0.0,xdot55,10.0,ydot55,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
55,fzf56,5239.64999961591,fzr56,4576.8147887919,ans56,0.0,r56,0.0,psi56,0.0,wheel_angle56,0.0,xdot56,10.0,ydot56,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
56,fzf57,5239.64999961591,fzr57,4576.8147887919,ans57,0.0,r57,0.0,psi57,0.0,wheel_angle57,0.0,xdot57,10.0,ydot57,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
57,fzf58,5239.64999961591,fzr58,4576.8147887919,ans58,0.0,r58,0.0,psi58,0.0,wheel_angle58,0.0,xdot58,10.0,ydot58,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
58,fzf59,5239.64999961591,fzr59,4576.8147887919,ans59,0.0,r59,0.0,psi59,0.0,wheel_angle59,0.0,xdot59,10.0,ydot59,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
59,fzf60,5239.64999961591,fzr60,4576.8147887919,ans60,0.0,r60,0.0,psi60,0.0,wheel_angle60,0.0,xdot60,10.0,ydot60,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
60,fzf61,5239.64999961591,fzr61,4576.8147887919,ans61,0.0,r61,0.0,psi61,0.0,wheel_angle61,0.0,xdot61,10.0,ydot61,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
61,fzf62,5239.64999961591,fzr62,4576.8147887919,ans62,0.0,r62,0.0,psi62,0.0,wheel_angle62,0.0,xdot62,10.0,ydot62,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
62,fzf63,5239.64999961591,fzr63,4576.8147887919,ans63,0.0,r63,0.0,psi63,0.0,wheel_angle63,0.0,xdot63,10.0,ydot63,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
63,fzf64,5239.64999961591,fzr64,4576.8147887919,ans64,0.0,r64,0.0,psi64,0.0,wheel_angle64,0.0,xdot64,10.0,ydot64,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
64,fzf65,5239.64999961591,fzr65,4576.8147887919,ans65,0.0,r65,0.0,psi65,0.0,wheel_angle65,0.0,xdot65,10.0,ydot65,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
65,fzf66,5239.64999961591,fzr66,4576.8147887919,ans66,0.0,r66,0.0,psi66,0.0,wheel_angle66,0.0,xdot66,10.0,ydot66,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
66,fzf67,5239.64999961591,fzr67,4576.8147887919,ans67,0.0,r67,0.0,psi67,0.0,wheel_angle67,0.0,xdot67,10.0,ydot67,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
67,fzf68,5239.64999961591,fzr68,4576.8147887919,ans68,0.0,r68,0.0,psi68,0.0,wheel_angle68,0.0,xdot68,10.0,ydot68,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
68,fzf69,5239.64999961591,fzr69,4576.8147887919,ans69,0.0,r69,0.0,psi69,0.0,wheel_angle69,0.0,xdot69,10.0,ydot69,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
69,fzf70,5239.64999961591,fzr70,4576.8147887919,ans70,0.0,r70,0.0,psi70,0.0,wheel_angle70,0.0,xdot70,10.0,ydot70,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
70,fzf71,5239.64999961591,fzr71,4576.8147887919,ans71,0.0,r71,0.0,psi71,0.0,wheel_angle71,0.0,xdot71,10.0,ydot71,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
71,fzf72,5239.64999961591,fzr72,4576.8147887919,ans72,0.0,r72,0.0,psi72,0.0,wheel_angle72,0.0,xdot72,10.0,ydot72,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
72,fzf73,5239.64999961591,fzr73,4576.8147887919,ans73,0.0,r73,0.0,psi73,0.0,wheel_angle73,0.0,xdot73,10.0,ydot73,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
73,fzf74,5239.64999961591,fzr74,4576.8147887919,ans74,0.0,r74,0.0,psi74,0.0,wheel_angle74,0.0,xdot74,10.0,ydot74,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
74,fzf75,5239.64999961591,fzr75,4576.8147887919,ans75,0.0,r75,0.0,psi75,0.0,wheel_angle75,0.0,xdot75,10.0,ydot75,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
75,fzf76,5239.64999961591,fzr76,4576.8147887919,ans76,0.0,r76,0.0,psi76,0.0,wheel_angle76,0.0,xdot76,10.0,ydot76,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
76,fzf77,5239.64999961591,fzr77,4576.8147887919,ans77,0.0,r77,0.0,psi77,0.0,wheel_angle77,0.0,xdot77,10.0,ydot77,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
77,fzf78,5239.64999961591,fzr78,4576.8147887919,ans78,0.0,r78,0.0,psi78,0.0,wheel_angle78,0.0,xdot78,10.0,ydot78,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
78,fzf79,5239.64999961591,fzr79,4576.8147887919,ans79,0.0,r79,0.0,psi79,0.0,wheel_angle79,0.0,xdot79,10.0,ydot79,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
79,fzf80,5239.64999961591,fzr80,4576.8147887919,ans80,0.0,r80,0.0,psi80,0.0,wheel_angle80,0.0,xdot80,10.0,ydot80,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
80,fzf81,5239.64999961591,fzr81,4576.8147887919,ans81,0.0,r81,0.0,psi81,0.0,wheel_angle81,0.0,xdot81,10.0,ydot81,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
81,fzf82,5239.64999961591,fzr82,4576.8147887919,ans82,0.0,r82,0.0,psi82,0.0,wheel_angle82,0.0,xdot82,10.0,ydot82,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
82,fzf83,5239.64999961591,fzr83,4576.8147887919,ans83,0.0,r83,0.0,psi83,0.0,wheel_angle83,0.0,xdot83,10.0,ydot83,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
83,fzf84,5239.64999961591,fzr84,4576.8147887919,ans84,0.0,r84,0.0,psi84,0.0,wheel_angle84,0.0,xdot84,10.0,ydot84,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
84,fzf85,5239.64999961591,fzr85,4576.8147887919,ans85,0.0,r85,0.0,psi85,0.0,wheel_angle85,0.0,xdot85,10.0,ydot85,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
85,fzf86,5239.64999961591,fzr86,4576.8147887919,ans86,0.0,r86,0.0,psi86,0.0,wheel_angle86,0.0,xdot86,10.0,ydot86,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
86,fzf87,5239.64999961591,fzr87,4576.8147887919,ans87,0.0,r87,0.0,psi87,0.0,wheel_angle87,0.0,xdot87,10.0,ydot87,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
87,fzf88,5239.64999961591,fzr88,4576.8147887919,ans88,0.0,r88,0.0,psi88,0.0,wheel_angle88,0.0,xdot88,10.0,ydot88,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
88,fzf89,5239.64999961591,fzr89,4576.8147887919,ans89,0.0,r89,0.0,psi89,0.0,wheel_angle89,0.0,xdot89,10.0,ydot89,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
89,fzf90,5239.64999961591,fzr90,4576.8147887919,ans90,0.0,r90,0.0,psi90,0.0,wheel_angle90,0.0,xdot90,10.0,ydot90,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
90,fzf91,5239.64999961591,fzr91,4576.8147887919,ans91,0.0,r91,0.0,psi91,0.0,wheel_angle91,0.0,xdot91,10.0,ydot91,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
91,fzf92,5239.64999961591,fzr92,4576.8147887919,ans92,0.0,r92,0.0,psi92,0.0,wheel_angle92,0.0,xdot92,10.0,ydot92,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
92,fzf93,5239.64999961591,fzr93,4576.8147887919,ans93,0.0,r93,0.0,psi93,0.0,wheel_angle93,0.0,xdot93,10.0,ydot93,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
93,fzf94,5239.64999961591,fzr94,4576.8147887919,ans94,0.0,r94,0.0,psi94,0.0,wheel_angle94,0.0,xdot94,10.0,ydot94,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
94,fzf95,5239.64999961591,fzr95,4576.8147887919,ans95,0.0,r95,0.0,psi95,0.0,wheel_angle95,0.0,xdot95,10.0,ydot95,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
95,fzf96,5239.64999961591,fzr96,4576.8147887919,ans96,0.0,r96,0.0,psi96,0.0,wheel_angle96,0.0,xdot96,10.0,ydot96,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
96,fzf97,5239.64999961591,fzr97,4576.8147887919,ans97,0.0,r97,0.0,psi97,0.0,wheel_angle97,0.0,xdot97,10.0,ydot97,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
97,fzf98,5239.64999961591,fzr98,4576.8147887919,ans98,0.0,r98,0.0,psi98,0.0,wheel_angle98,0.0,xdot98,10.0,ydot98,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
98,fzf99,5239.64999961591,fzr99,4576.8147887919,ans99,0.0,r99,0.0,psi99,0.0,wheel_angle99,0.0,xdot99,10.0,ydot99,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
99,fzf100,5239.64999961591,fzr100,4576.8147887919,ans100,0.0,r100,0.0,psi100,0.0,wheel_angle100,0.0,xdot100,10.0,ydot100,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
100,fzf101,5239.64999961591,fzr101,4576.8147887919,ans101,0.0,r101,0.0,psi101,0.0,wheel_angle101,0.0,xdot101,10.0,ydot101,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
101,fzf102,5239.64999961591,fzr102,4576.8147887919,ans102,0.0,r102,0.0,psi102,0.0,wheel_angle102,0.0,xdot102,10.0,ydot102,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
102,fzf103,5239.64999961591,fzr103,4576.8147887919,ans103,0.0,r103,0.0,psi103,0.0,wheel_angle103,0.0,xdot103,10.0,ydot103,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
103,fzf104,5239.64999961591,fzr104,4576.8147887919,ans104,0.0,r104,0.0,psi104,0.0,wheel_angle104,0.0,xdot104,10.0,ydot104,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
104,fzf105,5239.64999961591,fzr105,4576.8147887919,ans105,0.0,r105,0.0,psi105,0.0,wheel_angle105,0.0,xdot105,10.0,ydot105,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
105,fzf106,5239.64999961591,fzr106,4576.8147887919,ans106,0.0,r106,0.0,psi106,0.0,wheel_angle106,0.0,xdot106,10.0,ydot106,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
106,fzf107,5239.64999961591,fzr107,4576.8147887919,ans107,0.0,r107,0.0,psi107,0.0,wheel_angle107,0.0,xdot107,10.0,ydot107,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
107,fzf108,5239.64999961591,fzr108,4576.8147887919,ans108,0.0,r108,0.0,psi108,0.0,wheel_angle108,0.0,xdot108,10.0,ydot108,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
108,fzf109,5239.64999961591,fzr109,4576.8147887919,ans109,0.0,r109,0.0,psi109,0.0,wheel_angle109,0.0,xdot109,10.0,ydot109,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
109,fzf110,5239.64999961591,fzr110,4576.8147887919,ans110,0.0,r110,0.0,psi110,0.0,wheel_angle110,0.0,xdot110,10.0,ydot110,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
110,fzf111,5239.64999961591,fzr111,4576.8147887919,ans111,0.0,r111,0.0,psi111,0.0,wheel_angle111,0.0,xdot111,10.0,ydot111,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
111,fzf112,5239.64999961591,fzr112,4576.8147887919,ans112,0.0,r112,0.0,psi112,0.0,wheel_angle112,0.0,xdot112,10.0,ydot112,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
112,fzf113,5239.64999961591,fzr113,4576.8147887919,ans113,0.0,r113,0.0,psi113,0.0,wheel_angle113,0.0,xdot113,10.0,ydot113,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
113,fzf114,5239.64999961591,fzr114,4576.8147887919,ans114,0.0,r114,0.0,psi114,0.0,wheel_angle114,0.0,xdot114,10.0,ydot114,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
114,fzf115,5239.64999961591,fzr115,4576.8147887919,ans115,0.0,r115,0.0,psi115,0.0,wheel_angle115,0.0,xdot115,10.0,ydot115,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
115,fzf116,5239.64999961591,fzr116,4576.8147887919,ans116,0.0,r116,0.0,psi116,0.0,wheel_angle116,0.0,xdot116,10.0,ydot116,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
116,fzf117,5239.64999961591,fzr117,4576.8147887919,ans117,0.0,r117,0.0,psi117,0.0,wheel_angle117,0.0,xdot117,10.0,ydot117,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
117,fzf118,5239.64999961591,fzr118,4576.8147887919,ans118,0.0,r118,0.0,psi118,0.0,wheel_angle118,0.0,xdot118,10.0,ydot118,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
118,fzf119,5239.64999961591,fzr119,4576.8147887919,ans119,0.0,r119,0.0,psi119,0.0,wheel_angle119,0.0,xdot119,10.0,ydot119,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
119,fzf120,5239.64999961591,fzr120,4576.8147887919,ans120,0.0,r120,0.0,psi120,0.0,wheel_angle120,0.0,xdot120,10.0,ydot120,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
120,fzf121,5239.64999961591,fzr121,4576.8147887919,ans121,0.0,r121,0.0,psi121,0.0,wheel_angle121,0.0,xdot121,10.0,ydot121,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
121,fzf122,5239.64999961591,fzr122,4576.8147887919,ans122,0.0,r122,0.0,psi122,0.0,wheel_angle122,0.0,xdot122,10.0,ydot122,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
122,fzf123,5239.64999961591,fzr123,4576.8147887919,ans123,0.0,r123,0.0,psi123,0.0,wheel_angle123,0.0,xdot123,10.0,ydot123,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
