,fzf,fzr,steer_angle,vx,vy,r,psi,wheel_angle,sideslip_f,sideslip_r,fyft,fyft,fyf,fyr,beta
20,5291.97598938147,4568.70795173739,0.0066228117994206,28.0,-0.0001586136233371,0.000411197835192,2.78171601512172e-05,0.0004905786518089,-0.0004756835331749,1.783224540990959e-05,4.229073804658199,4.229073804658199,4.229073326191744,0.1254642949384951,-5.664772261978693e-06
21,5291.97598568915,4568.70795543106,0.0069531360185472,28.0,-0.0002143176483448,0.0004520563984272,3.21319122282031e-05,0.0005150471124849,-0.0005000984951631,1.8177590899586367e-05,4.446135501162507,4.446135501162507,4.446134945176598,0.127894080375278,-7.654201726450522e-06
22,5291.97598094026,4568.70796018198,0.0072833408334756,28.0,-0.0002781494614733,0.000494730489446,3.68643398533781e-05,0.0005395067284055,-0.0005247041141191,1.8336402733141624e-05,4.664892235952227,4.664892235952227,4.664891593796221,0.129011450435442,-9.933909338005377e-06
23,5291.97597494598,4568.70796617919,0.0076134205736935,28.0,-0.0003505497664486,0.0005392054905047,4.20325250254139e-05,0.0005639570795328,-0.0005495164403105,1.8292106199026407e-05,4.88548670393492,4.88548670393492,4.885485966303836,0.1286997885953874,-1.2519634515367313e-05
24,5291.97596749876,4568.70797363053,0.0079433695708371,28.0,-0.0004319517001649,0.0005854670102244,4.76544047009767e-05,0.0005883977459879,-0.0005745512426049,1.802840976132377e-05,5.108059098175714,5.108059098175714,5.108058255067263,0.1268444706991814,-1.5426846433236914e-05
25,5291.97595837171,4568.70798276319,0.0082731821587872,28.0,-0.0005227809565602,0.0006335008793015,5.37477730368636e-05,0.0006128283080583,-0.0005998240131165,1.7529300389591156e-05,5.332747151200008,5.332747151200008,5.332746191868564,0.123332832099207,-1.867074844640905e-05
26,5291.97594731809,4568.70799382427,0.0086028526737676,28.0,-0.000623455908302,0.0006832931462931,6.03302835896192e-05,0.0006372483462049,-0.0006253499717698,1.6779038971448647e-05,5.559686175559961,5.559686175559961,5.559685088467367,0.1180541353788031,-2.2266282435677364e-05
27,5291.9759340708,4568.7080070813,0.0089323754544415,28.0,-0.0007343877263189,0.0007348300734779,6.74194514733856e-05,0.0006616574410697,-0.0006511440707823,1.5762155806813776e-05,5.789009103683998,5.789009103683998,5.789007876447106,0.1108995386491415,-2.622813307680361e-05
28,5291.97591834184,4568.70802282276,0.0092617448420095,28.0,-0.0008559804972178,0.0007880981327908,7.50326554767311e-05,0.0006860551734822,-0.0006772209990663,1.4463446182427114e-05,6.0208465270034,6.0208465270034,6.020845146338204,0.1017620644107888,-3.057073203396937e-05
29,5291.97589982192,4568.7080413585,0.0095909551803059,28.0,-0.0009886313386244,0.0008430840018296,8.31871401391849e-05,0.0007104411244671,-0.0007035951865531,1.286796602541611e-05,6.255326734389977,6.255326734389977,6.255325186052219,0.0905365689711239,-3.530826207905595e-05
30,5291.97587817997,4568.70806302021,0.0099200008158968,28.0,-0.0011327305124829,0.0008997745599324,9.1900017788195e-05,0.0007348148752516,-0.0007302808084394,1.0961027634740024e-05,6.492575749899618,6.492575749899618,6.492574018621717,0.0771197124094563,-4.0454661138034485e-05
31,5291.97585306277,4568.70808816182,0.0102488760981764,28.0,-0.0012886615363518,0.0009581568843254,0.0001011882705372,0.0007591760072723,-0.000757291789356,8.728195489405491e-06,6.732717369831515,6.732717369831515,6.732715439255689,0.0614099290820175,-4.602362626578321e-05
32,5291.97582409455,4568.70811715988,0.0105775753794643,28.0,-0.0014568012927308,0.0010182182463386,0.0001110687522455,0.0007835241021825,-0.0007846418074627,6.155282132303475e-06,6.975873199119952,6.975873199119952,6.975871051727368,0.0433073986587262,-5.2028617550581816e-05
33,5291.97579087662,4568.70815041397,0.0109060930151026,28.0,-0.0016375201364545,0.0010799461076893,0.000121558190441,0.0008078587418594,-0.0008123442984675,3.2283441286492013e-06,7.222162687063117,7.222162687063117,7.2221603040988995,0.0227140176845487,-5.84828619495569e-05
34,5291.97575298703,4568.70818834698,0.0112344233635528,28.0,-0.0018311820001862,0.0011433281168313,0.0001326731882049,0.0008321795084113,-0.0008404124595734,-6.632190200421009e-08,7.471703162398715,7.471703162398715,7.471700523792667,-0.0004666283418002,-6.53993570562678e-05
35,5291.97570998029,4568.7082314055,0.0115625607864925,28.0,-0.0020381444980462,0.0012083521053689,0.0001444302260223,0.0008564859841846,-0.0008688592533513,-3.742183181160466e-06,7.724609867733084,7.724609867733084,7.724606952015923,-0.026329292378736,-7.279087480166035e-05
36,5291.97566138702,4568.70828006005,0.0118904996489126,28.0,-0.0022587590274074,0.0012750060845357,0.0001568456635948,0.0008807777517713,-0.0008976974115432,-7.812474595040624e-06,7.980995993337383,7.980995993337383,7.980992777552319,-0.0549670927483087,-8.066996508955956e-05
37,5291.97560671372,4568.70833480542,0.0122182343192134,28.0,-0.0024933708688908,0.0013432782417344,0.0001699357416205,0.0009050543940158,-0.000926939438793,-1.229020244756029e-05,8.240972710309352,8.240972710309352,8.240969169918822,-0.0864715395457358,-8.904895936786517e-05
38,5291.97554544249,4568.70839616092,0.0125457591693022,28.0,-0.0027423192845931,0.0014131569371396,0.000183716583538,0.0009293154940223,-0.0009565976163083,-1.7188148143313672e-05,8.504649203118062,8.504649203118062,8.504645311905417,-0.1209325605568312,-9.793997413659903e-05
39,5291.97547703077,4568.7084646706,0.0128730685746892,28.0,-0.0030059376145763,0.0014846307003606,0.0001982041972376,0.0009535606351621,-0.0009866840054531,-2.2518871801443743e-05,8.772132701533003,8.772132701533003,8.772128431498952,-0.1584385266895236,-0.0001073549143938
40,5291.97540091118,4568.70854090349,0.0132001569145843,28.0,-0.0032845533716528,0.0015576882271626,0.000213414476739,0.0009777894010803,-0.0010172104512716,-2.829471580131268e-05,9.043528511941114,9.043528511941114,9.04352383319471,-0.1990762769259076,-0.0001173054770209
41,5291.97531649125,4568.70862545383,0.0135270185719941,28.0,-0.0035784883344936,0.0016323183762478,0.0002293632038373,0.0010020013757032,-0.0010481885859451,-3.452780826048588e-05,9.318940048067397,9.318940048067397,9.318934928711355,-0.2429311427984471,-0.0001278031541075
42,5291.97522315328,4568.70871894124,0.0138536479338174,28.0,-0.0038880586390903,0.001708510166093,0.0002460660497158,0.0010261961432457,-0.0010796298321819,-4.123006644592192e-05,9.598468861100953,9.598468861100953,9.598463267111088,-0.2900869723966134,-0.0001388592362178
43,5291.97512025412,4568.70882201089,0.0141800393909426,28.0,-0.0042135748686013,0.0017862527718428,0.0002635385765284,0.0010503732882179,-0.0011115454065402,-4.841320011909542e-05,9.882214669225208,9.882214669225208,9.882208564323726,-0.3406261539090842,-0.0001504848155998
44,5291.97500712505,4568.7089353337,0.0145061873383433,28.0,-0.0045553421416086,0.0018655355222592,0.0002817962389514,0.0010745323954328,-0.0011439463226867,-5.60887148155306e-05,10.170275386573667,10.170275386573667,10.170268732096138,-0.39462963870487,-0.0001626907893363
45,5291.97488307166,4568.70905960644,0.014832086175175,28.0,-0.0049136601988146,0.001946347896725,0.000300854385704,0.0010986730500129,-0.0011768433945892,-6.426791505951365e-05,10.462747151598066,10.462747151598066,10.462739906353791,-0.4521769639587745,-0.0001754878624419
46,5291.97474737364,4568.70919555191,0.015157730304871,28.0,-0.0052888234882076,0.0020286795223002,0.0003207282610402,0.0011227948373978,-0.0012102472396452,-7.296190751461757e-05,10.75972435487284,10.75972435487284,10.75971647499838,-0.5133462748256595,-0.0001888865509038
47,5291.97459928473,4568.70934391902,0.0154831141352387,28.0,-0.0056811212487205,0.0021125201708311,0.0003414330062108,0.0011468973433509,-0.0012441682817468,-8.21816040704846e-05,11.061299666323302,11.061299666323302,11.06129110512893,-0.5782143461666409,-0.00020289718467
48,5291.97443803262,4568.70950548294,0.0158082320785553,28.0,-0.0060908375924118,0.0021978597561107,0.0003629836608972,0.001170980153967,-0.0012786167542822,-9.193772486653376e-05,11.367564061898918,11.367564061898918,11.367554769707722,-0.6468566038319278,-0.0002175299105835
49,5291.97426281881,4568.70968104516,0.0161330785516643,28.0,-0.0065182515851943,0.0022846883310896,0.0003853951646168,0.0011950428556789,-0.0013136027030741,-0.000102240801253,11.678606849678998,11.678606849678998,11.678596773658384,-0.7193471455037665,-0.0002327946952659
50,5291.97407281857,4568.70987143358,0.0164576479760709,28.0,-0.0069636373261366,0.0023729960851366,0.000408682358101,0.0012190850352645,-0.0013491359892562,-0.0001131011786903,11.9945156954285,11.9945156954285,11.994504779413829,-0.7957587611028637,-0.0002487013279487
51,5291.97386718088,4568.71007750261,0.0167819347780381,28.0,-0.0074272640253638,0.0024627733413478,0.0004328599846455,0.0012431062798546,-0.0013852262920883,-0.000124529019586,12.31537664761021,12.31537664761021,12.31536483192028,-0.8761629527621195,-0.0002652594232558
52,5291.97364502833,4568.71030013318,0.0171059333886822,28.0,-0.0079093960805811,0.0025540105539037,0.0004579426914348,0.0012671061769393,-0.001421883111709,-0.0001365343060714,12.641274161837991,12.641274161837991,12.64126138308212,-0.9606299543704788,-0.0002824784239359
53,5291.97340545713,4568.71054023285,0.0174296382440686,28.0,-0.0084102931522461,0.0026466983054731,0.0004839450308396,0.0012910843143754,-0.0014591157718282,-0.0001491268427172,12.97229112479716,12.97229112479716,12.972277315673535,-1.0492287506905698,-0.000300367603547
54,5291.97314753703,4568.71079873579,0.0177530437853072,28.0,-0.0089302102374122,0.0027408273046636,0.0005108814616893,0.001315040280393,-0.0014969334223587,-0.0001623162591888,13.308508877618555,13.308508877618555,13.30849396670364,-1.1420270960524272,-0.0003189360690934
55,5291.9728703113,4568.71107660287,0.0180761444586479,28.0,-0.0094693977422675,0.0028363883835165,0.0005387663505183,0.0013389736636035,-0.0015353450419881,-0.0001761120128419,13.65000723873041,13.65000723873041,13.649991150259025,-1.2390915326270184,-0.000338192763616
56,5291.97257279677,4568.71137482164,0.0183989347155762,28.0,-0.0100281015533926,0.0029333724950475,0.0005676139727887,0.0013628840530056,-0.0015743594406904,-0.0001905233912584,13.996864526160469,13.996864526160469,13.996847179796315,-1.340487408281454,-0.0003581464687367
57,5291.97225398372,4568.71169440635,0.0187214090129081,28.0,-0.0106065631077591,0.0030317707108298,0.0005974385140872,0.0013867710379931,-0.0016139852621788,-0.0002055595147238,14.349157579325643,14.349157579325643,14.349138889921974,-1.446278894019409,-0.0003788058071583
58,5291.97191283598,4568.71203639795,0.0190435618128855,28.0,-0.0112050194614918,0.0031315742186211,0.0006282540712993,0.0014106342083619,-0.0016542309862993,-0.000221229338645,14.706961780289374,14.706961780289374,14.706941657639428,-1.5565290010085453,-0.0004001792451198
59,5291.97154829089,4568.71240186412,0.0193653875832714,28.0,-0.0118237033574165,0.003232774320032,0.0006600746537593,0.0014344731543164,-0.0016951049313647,-0.0002375416559106,15.0703510744913,15.0703510744913,15.070329423068312,-1.6712995971981262,-0.0004222750948082
60,5291.97115925931,4568.71279189919,0.0196868807974448,28.0,-0.0124628432914141,0.0033353624282367,0.0006929141843771,0.0014582874664774,-0.001736615256432,-0.0002545050991929,15.43939799097045,15.43939799097045,15.439374709656803,-1.7906514235282611,-0.0004451015167281
61,5291.97074462569,4568.71320762418,0.0200080359344953,28.0,-0.0131226635776031,0.0034393300657231,0.000726786500743,0.0014820767358885,-0.0017787699635203,-0.0002721281431916,15.814173662059256,15.814173662059256,15.814148643864552,-1.9146441097342883,-0.000468666522029
62,5291.97030324806,4568.71365018676,0.0203288474793186,28.0,-0.0138033844123712,0.0035446688620844,0.0007617053562095,0.0015058405540235,-0.0018215768997715,-0.0002904191068212,16.19474784257184,16.19474784257184,16.194720974339518,-2.0433361897472886,-0.0004929779747918
63,5291.96983395808,4568.71412076117,0.0206493099227105,28.0,-0.0145052219372753,0.0036513705518481,0.0007976844209513,0.0015295785127933,-0.0018650437595536,-0.0003093861553404,16.581188928477278,16.581188928477278,16.581160090579473,-2.176785116693982,-0.0005180435942746
64,5291.9693355611,4568.71462054822,0.020969417761462,28.0,-0.015228388300831,0.0037594269723454,0.0008347372830043,0.0015532902045526,-0.0019091780865065,-0.0003290373024254,16.973563975061897,16.973563975061897,16.97353304108222,-2.315047277496939,-0.000543870957119
65,5291.96880683621,4568.71515077526,0.0212891654984535,28.0,-0.0159730917192114,0.0038688300616167,0.0008728774492831,0.0015769752221076,-0.0019539872755316,-0.000349380412186,17.371938714595068,17.371938714595068,17.371905550998967,-2.458178007078596,-0.0005704674995173
66,5291.96824653629,4568.71571269606,0.0216085476427494,28.0,-0.0167395365358731,0.0039795718563553,0.0009121183465775,0.0016006331587221,-0.001999478574724,-0.0003704232011265,17.776377573476513,17.776377573476513,17.776342039268894,-2.6062316021695464,-0.0005978405193415
67,5291.96765338809,4568.71630759079,0.0219275587096924,28.0,-0.01752792328013,0.0040916444898872,0.000952473322529,0.0016242636081254,-0.0020456590872492,-0.0003921732400495,18.186943688898847,18.186943688898847,18.186905635268605,-2.7592613347241395,-0.0006259971782342
68,5291.96702609229,4568.71693676595,0.0222461932209974,28.0,-0.0183384487246924,0.0042050401901871,0.0009939556465875,0.0016478661645183,-0.0020925357731628,-0.0004146379559049,18.60369892499397,18.60369892499397,18.603658194945137,-2.9173194649446423,-0.0006549445036637
69,5291.96636332357,4568.71760155428,0.0225644457048459,28.0,-0.0191713059421906,0.0043197512779284,0.0010365785109475,0.0016714404225811,-0.0021401154511757,-0.0004378246335834,19.02670388850161,19.02670388850161,19.026660316470707,-3.080457253916716,-0.0006846893909413
70,5291.96566373072,4568.71830331472,0.0228823106959798,28.0,-0.0200266843606998,0.0044357701645692,0.0010803550314658,0.00169498597748,-0.0021884048003625,-0.0004617404176544,19.456017943928632,19.456017943928632,19.45597135538799,-3.24872497585673,-0.0007152386052038
71,5291.96492593671,4568.71904343225,0.0231997827357955,28.0,-0.0209047698182854,0.0045530893504713,0.0011252982485601,0.0017185024248737,-0.0022374103618153,-0.0004863923140497,19.891699228218886,19.891699228218886,19.891649439265496,-3.422171929973984,-0.0007465987833611
72,5291.9641485388,4568.71982331789,0.0235168563724371,28.0,-0.0218057446165843,0.0046717014230528,0.001171421128088,0.0017419893609212,-0.0022871385402425,-0.0005117871916922,20.33380466494391,20.33380466494391,20.33375148187352,-3.600846451948907,-0.0007787764360086
73,5291.96333010859,4568.72064440854,0.0238335261608906,28.0,-0.022729787573441,0.0047915990549732,0.0012187365622096,0.0017654463822882,-0.0023375956055127,-0.0005379317840701,20.782389977993983,20.782389977993983,20.782333196860098,-3.784795925029493,-0.0008117779493067
74,5291.96246919219,4568.72150816689,0.0241497866630771,28.0,-0.0236770740746141,0.0049127750023506,0.0012672573702299,0.0017888730861538,-0.002388787694144,-0.0005648326907578,21.23750970478745,21.23750970478745,21.23744911094486,-3.974066790747542,-0.0008456095868264
75,5291.96156431029,4568.72241608136,0.0244656324479462,28.0,-0.0246477761245697,0.0050352221030108,0.0013169962994254,0.0018122690702183,-0.0024407208107396,-0.0005924963788818,21.69921720900637,21.69921720900637,21.69915257663892,-4.168704559256417,-0.0008802774913622
76,5291.96061395827,4568.72336966594,0.0247810580915695,28.0,-0.0256420623963783,0.0051589332747667,0.0013679660258518,0.0018356339327089,-0.0024934008293686,-0.0006209291845343,22.16756469283388,22.16756469283388,22.167495784466084,-4.36875381929251,-0.000915787686714
77,5291.95961660633,4568.72437046008,0.0250960581772334,28.0,-0.0266600982807304,0.0052839015137289,0.0014201791551362,0.0018589672723876,-0.0025468334948937,-0.0006501373141324,22.642603208732723,22.642603208732723,22.64252977472491,-4.57425824776165,-0.0009521460794359
78,5291.9585706996,4568.72542002863,0.0254106272955324,28.0,-0.0277020459340873,0.005410119892645,0.0014736482232512,0.001882268688558,-0.0026010244242459,-0.0006801268457251,23.124382670739003,23.124382670739003,23.12430444876568,-4.785260618953314,-0.0009893584605554
79,5291.95747465828,4568.72651996164,0.0257247600444616,28.0,-0.0287680643259811,0.0055375815592696,0.0015283856972733,0.0019055377810712,-0.0026559791076443,-0.0007109037302469,23.61295186527411,23.61295186527411,23.612868579785143,-5.001802813382985,-0.0010274305072617
80,5291.95632687774,4568.72767187429,0.0260384510295102,28.0,-0.02985830928548,0.0056662797347618,0.0015844039761248,0.0019287741503341,-0.0027117029097652,-0.0007424737927195,24.108358461507752,24.108358461507752,24.10826982317211,-5.223925826266167,-0.0010663677845637
81,5291.95512572867,4568.72887740674,0.0263516948637533,28.0,-0.0309729335468331,0.0057962077121118,0.0016417153913002,0.001951977397315,-0.002768201070857,-0.0007748427334005,24.610649021228586,24.610649021228586,24.610554726360235,-5.451669775624792,-0.0011061757469196
82,5291.95386955723,4568.73013822401,0.0266644861679449,28.0,-0.0321120867943094,0.0059273588545948,0.0017003322075765,0.0019751471235515,-0.0028254787078036,-0.0008080161288811,25.11986900826992,25.11986900826992,25.119768738235603,-5.685073910028667,-0.0011468597398369
83,5291.95255668515,4568.73145601581,0.0269768195706103,28.0,-0.0332759157062447,0.0060597265942518,0.0017602666237086,0.0019982829311562,-0.002883540815135,-0.0008419994331312,25.636062797452567,25.636062797452567,25.635956218061107,-5.92417661597368,-0.0011884250014447
84,5291.95118540992,4568.73283249647,0.027288689708138,28.0,-0.0344645639983112,0.0061933044303985,0.0018215307731092,0.002021384422825,-0.0029423922659877,-0.000876797978494,26.15927368309047,26.15927368309047,26.159160443963284,-6.1690154248986016,-0.0012308766640373
85,5291.94975400489,4568.7342694047,0.0276000912248722,28.0,-0.035678172466023,0.0063280859281584,0.0018841367245147,0.0020444512018423,-0.0030020378130112,-0.0009124169766286,26.68954388701163,26.68954388701163,26.689423620934143,-6.419627019843403,-0.0012742197555916
86,5291.94826071943,4568.73576850356,0.0279110187732045,28.0,-0.0369168790264903,0.0064640647170237,0.0019480964826357,0.0020674828720892,-0.0030624820892263,-0.0009488615194029,27.22691456615023,27.22691456615023,27.226786888403865,-6.676047241750023,-0.0013184592012568
87,5291.94670377911,4568.73733158019,0.0282214670136658,28.0,-0.0381808187594376,0.00660123448944,0.0020134219887935,0.0020904790380493,-0.0031237296088298,-0.0009861365797351,27.771425819666614,27.771425819666614,27.77129032734104,-6.938311095409073,-0.001363599824818
88,5291.94508138582,4568.73896044575,0.0285314306150182,28.0,-0.0394701239474958,0.0067395889994164,0.002080125121543,0.0021134393048161,-0.0031857847679513,-0.0010242470123858,28.32311669563192,28.32311669563192,28.32297296691729,-7.206452755053875,-0.0014096463501343
89,5291.94339171794,4568.74065693523,0.028840904254346,28.0,-0.0407849241157843,0.0068791220611603,0.0021482176972812,0.0021363632780997,-0.0032486518453583,-0.0010631975546998,28.882025197261186,28.882025197261186,28.88187279072007,-7.480505569604542,-0.0014566034025503
90,5291.9416329305,4568.7424229073,0.0291498826171479,28.0,-0.0421253460707928,0.0070198275477358,0.0022177114708426,0.0021592505642331,-0.0033123350031115,-0.0011029928272988,29.4481882887004,29.4481882887004,29.448026742519037,-7.760502067564484,-0.0015044755102844
91,5291.93980315534,4568.74426024413,0.0294583603974275,28.0,-0.0434915139385769,0.0071616993897451,0.0022886181360811,0.0021821007701798,-0.0033768382871723,-0.001143637334725,30.021641900386392,30.021641900386392,30.02147073160509,-8.046473961572106,-0.0015532671057905
92,5291.93790050128,4568.74617085125,0.0297663322977849,28.0,-0.0448835492022784,0.0073047315740343,0.002360949326439,0.0022049135035396,-0.0034421656279594,-0.0011851354660359,30.60242093395441,30.60242093395441,30.60223963767677,-8.338452152609557,-0.0016029825270971
93,5291.93592305426,4568.7481566574,0.0300737930295076,28.0,-0.0463015707389835,0.0074489181424204,0.0024347166155028,0.0022276883725561,-0.0035083208408584,-0.0012274914953506,31.19055926672941,31.19055926672941,31.19036731531014,-8.636466733872455,-0.001653626019122
94,5291.93386887757,4568.7502196143,0.0303807373126612,28.0,-0.0477456948559291,0.0075942531904416,0.002509931517547,0.0022504249861229,-0.0035753076266822,-0.0012707095823488,31.786089755777503,31.786089755777503,31.78588659798848,-8.940546994301979,-0.0017052017349641
95,5291.93173601197,4568.75236169654,0.0306871598761801,28.0,-0.0492160353260691,0.0077407308661286,0.0025866054880648,0.0022731229537911,-0.0036431295720847,-0.0013147937727217,32.38904424154399,32.38904424154399,32.38882930171841,-9.25072142178343,-0.0017577137371714
96,5291.92952247585,4568.75458490141,0.0309930554579579,28.0,-0.0507127034230134,0.0078883453687984,0.0026647499242873,0.0022957818857746,-0.0037117901499255,-0.001359747998576,32.99945355105165,32.99945355105165,32.999226228206034,-9.567017706013475,-0.001811165998988
97,5291.92722626548,4568.75689124866,0.0312984188049382,28.0,-0.0522358079553475,0.0080370909478679,0.00274437616569,0.0023184013929583,-0.0037812927195902,-0.0014055760787917,33.61734750070895,33.61734750070895,33.61710716764271,-9.889462741039493,-0.0018655624055775
98,5291.9248453551,4568.75928278039,0.0316032446732043,28.0,-0.0537854553003472,0.0081869619016891,0.0028254954944885,0.0023409810869039,-0.0038516405272626,-0.0014522817193326,34.24275489868418,34.24275489868418,34.2425009010566,-10.218082627474386,-0.0019209067552258
99,5291.92237769719,4568.76176156085,0.0319075278280695,28.0,-0.0553617494370955,0.0083379525764043,0.0029081191361216,0.002363520579857,-0.0039228367061516,-0.0014998685135126,34.87570354688415,34.87570354688415,34.875435202268534,-10.552902674389692,-0.0019772027605219
100,5291.91982122256,4568.76432967625,0.0322112630441671,28.0,-0.0569647919790156,0.0084900573648208,0.0029922582597239,0.0023860194847531,-0.0039948842766726,-0.001548339942216,35.51622024251997,35.51622024251997,35.51593683943482,-10.893947400891337,-0.0020344540495181
101,5291.91717384062,4568.76698923457,0.0325144451055398,28.0,-0.0585946822058274,0.0086432707053059,0.0030779239785866,0.0024084774152251,-0.0040677861465849,-0.0015976993740725,36.16433077928849,36.16433077928849,36.16403157620546,-11.241240537380586,-0.0020926641668694
102,5291.9144334395,4568.76974236541,0.0328170688057295,28.0,-0.0602515170949388,0.0087975870807005,0.0031651273506082,0.0024308939856096,-0.0041415451110844,-0.0016479500655897,36.82005994814921,36.82005994814921,36.81974417247779,-11.594805026504767,-0.0021518365749531
103,5291.91159788628,4568.77259121977,0.0331191289478669,28.0,-0.0619353913522819,0.0089530010172516,0.0032538793787331,0.002453268810953,-0.0042161638528518,-0.0016990951612404,37.48343153771248,37.48343153771248,37.48309838476116,-11.9546630238013,-0.0022119746549677
